draw,gene_id,gene_name,rank,in_top_10
2,dd_Smed_v6_19286_0_1,dd19286,61,False
2,dd_Smed_v6_15104_0_1,ap2,44,False
2,dd_Smed_v6_49988_0_1,dd49988,83,False
2,dd_Smed_v6_13056_0_1,tcf1,66,False
2,dd_Smed_v6_15555_0_1,pou4l-1,87,False
2,dd_Smed_v6_15144_0_1,lhx2/9,73,False
2,dd_Smed_v6_2442_0_1,dd2442,71,False
2,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),79,False
2,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",58,False
2,dd_Smed_v6_6114_0_1,dd6114,97,False
2,dd_Smed_v6_17731_0_1,sim,55,False
2,dd_Smed_v6_17726_0_1,Pax6A,77,False
2,dd_Smed_v6_38033_0_1,dd38033,54,False
2,dd_Smed_v6_9893_0_1,coe,81,False
2,dd_Smed_v6_18719_0_1,dd18719,78,False
2,dd_Smed_v6_14362_0_1,dd14362,69,False
2,dd_Smed_v6_17534_0_1,arh,72,False
2,dd_Smed_v6_12617_0_1,dd12617,90,False
2,dd_Smed_v6_58909_0_1,gata4/5/6-3,76,False
2,dd_Smed_v6_13215_0_1,soxB,96,False
2,dd_Smed_v6_17498_0_1,dd17498,88,False
2,dd_Smed_v6_15473_0_1,dd15473,52,False
2,dd_Smed_v6_10219_0_1,dd10219,75,False
2,dd_Smed_v6_13772_0_1,PROX-1,82,False
2,dd_Smed_v6_20755_0_1,dd20755,62,False
2,dd_Smed_v6_11935_0_1,dd11935,94,False
2,dd_Smed_v6_18972_0_1,dd18972,74,False
2,dd_Smed_v6_6470_0_1,tbx2/3b,95,False
2,dd_Smed_v6_9460_0_2,dd9460,93,False
2,dd_Smed_v6_6778_0_1,dd6778,85,False
2,dd_Smed_v6_14315_0_1,dd14937,98,False
2,dd_Smed_v6_8820_0_1,islet1,80,False
2,dd_Smed_v6_16399_0_1,meis,99,False
2,dd_Smed_v6_19757_0_1,dd19757,91,False
2,dd_Smed_v6_18952_0_1,scratch,86,False
3,dd_Smed_v6_14115_0_1,dd14115,1,True
3,dd_Smed_v6_19890_0_1,dd19890,4,True
3,dd_Smed_v6_13343_0_1,dd13343,7,True
3,dd_Smed_v6_26877_0_1,dd26877,6,True
3,dd_Smed_v6_2946_0_1,dd2946,5,True
3,dd_Smed_v6_38342_0_1,dd38342,3,True
3,dd_Smed_v6_28804_0_1,dd28804,2,True
3,dd_Smed_v6_14712_0_1,dd14712,15,False
3,dd_Smed_v6_22331_0_1,dd22331,55,False
3,dd_Smed_v6_22163_0_1,dd22163,14,False
3,dd_Smed_v6_16472_0_1,dd16472,35,False
3,dd_Smed_v6_31784_0_1,dd31784,18,False
3,dd_Smed_v6_16955_0_1,dd16955,42,False
3,dd_Smed_v6_28888_0_1,dd28888,20,False
3,dd_Smed_v6_18207_0_1,dd18207,9,True
3,dd_Smed_v6_16007_0_1,dd16007,10,True
3,dd_Smed_v6_37930_0_1,dd37930,29,False
3,dd_Smed_v6_31217_0_1,dd31217,31,False
3,dd_Smed_v6_30562_0_1,dd30562,12,False
3,dd_Smed_v6_6626_0_1,dd6626,13,False
3,dd_Smed_v6_14824_0_1,dd14824,26,False
3,dd_Smed_v6_11930_0_1,dd11930,44,False
3,dd_Smed_v6_29211_0_1,dd29211,22,False
3,dd_Smed_v6_34144_0_1,dd34144,30,False
3,dd_Smed_v6_12170_0_1,dd12170,16,False
3,dd_Smed_v6_12722_0_1,dd12722,8,True
3,dd_Smed_v6_35379_0_1,dd35379,45,False
3,dd_Smed_v6_11150_0_1,dd11150,41,False
3,dd_Smed_v6_10320_0_1,dd10320,49,False
3,dd_Smed_v6_36829_0_1,dd36829,36,False
3,dd_Smed_v6_12010_0_1,dd12010,21,False
3,dd_Smed_v6_4048_0_1,dd4048,28,False
3,dd_Smed_v6_12317_0_1,dd12317,23,False
3,dd_Smed_v6_20282_0_1,dd20282,19,False
3,dd_Smed_v6_17324_0_1,dd17324,37,False
3,dd_Smed_v6_14213_0_1,dd14213,38,False
3,dd_Smed_v6_9774_0_1,Six1/2-2,17,False
3,dd_Smed_v6_18125_0_1,dd18125,43,False
3,dd_Smed_v6_13474_0_1,dd13474,50,False
3,dd_Smed_v6_9596_0_1,dd9596,47,False
3,dd_Smed_v6_15253_0_1,pitx,40,False
3,dd_Smed_v6_17476_0_1,dd17476,39,False
3,dd_Smed_v6_7227_0_1,dd7227,25,False
3,dd_Smed_v6_16646_0_1,dd16646,11,False
3,dd_Smed_v6_11893_0_1,dd11893,27,False
3,dd_Smed_v6_33456_0_1,dd33456,52,False
3,dd_Smed_v6_18422_0_1,dd18422,59,False
3,dd_Smed_v6_46523_0,dd46523,33,False
3,dd_Smed_v6_13704_0_1,ptf-4,34,False
3,dd_Smed_v6_33575_0_1,dd33575,61,False
3,dd_Smed_v6_16524_0_1,dd16524,64,False
3,dd_Smed_v6_9287_0_1,dd9287,73,False
3,dd_Smed_v6_14753_0_1,ascl-2,58,False
3,dd_Smed_v6_10911_0_1,dd10911,57,False
3,dd_Smed_v6_13898_0_1,nkx2-like,56,False
3,dd_Smed_v6_7033_0_1,dd7033,24,False
3,dd_Smed_v6_16466_0_1,dd16466,86,False
3,dd_Smed_v6_16124_0_1,runt-1,89,False
3,dd_Smed_v6_14633_0_1,otxA,60,False
3,dd_Smed_v6_37276_0_1,dd37276,51,False
3,dd_Smed_v6_52497_0_1,hmx-1,62,False
3,dd_Smed_v6_1399_0_1,dd1399,32,False
3,dd_Smed_v6_25769_0_1,dd25769,67,False
3,dd_Smed_v6_48430_0_1,ovo,63,False
3,dd_Smed_v6_19286_0_1,dd19286,46,False
3,dd_Smed_v6_15104_0_1,ap2,53,False
3,dd_Smed_v6_49988_0_1,dd49988,75,False
3,dd_Smed_v6_13056_0_1,tcf1,77,False
3,dd_Smed_v6_15555_0_1,pou4l-1,68,False
3,dd_Smed_v6_15144_0_1,lhx2/9,85,False
3,dd_Smed_v6_2442_0_1,dd2442,48,False
3,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),72,False
3,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",74,False
3,dd_Smed_v6_6114_0_1,dd6114,54,False
3,dd_Smed_v6_17731_0_1,sim,66,False
3,dd_Smed_v6_17726_0_1,Pax6A,80,False
3,dd_Smed_v6_38033_0_1,dd38033,69,False
3,dd_Smed_v6_9893_0_1,coe,94,False
3,dd_Smed_v6_18719_0_1,dd18719,82,False
3,dd_Smed_v6_14362_0_1,dd14362,88,False
3,dd_Smed_v6_17534_0_1,arh,70,False
3,dd_Smed_v6_12617_0_1,dd12617,65,False
3,dd_Smed_v6_58909_0_1,gata4/5/6-3,91,False
3,dd_Smed_v6_13215_0_1,soxB,81,False
3,dd_Smed_v6_17498_0_1,dd17498,83,False
3,dd_Smed_v6_15473_0_1,dd15473,78,False
3,dd_Smed_v6_10219_0_1,dd10219,71,False
3,dd_Smed_v6_13772_0_1,PROX-1,92,False
3,dd_Smed_v6_20755_0_1,dd20755,79,False
3,dd_Smed_v6_11935_0_1,dd11935,96,False
3,dd_Smed_v6_18972_0_1,dd18972,95,False
3,dd_Smed_v6_6470_0_1,tbx2/3b,84,False
3,dd_Smed_v6_9460_0_2,dd9460,97,False
3,dd_Smed_v6_6778_0_1,dd6778,98,False
3,dd_Smed_v6_14315_0_1,dd14937,87,False
3,dd_Smed_v6_8820_0_1,islet1,93,False
3,dd_Smed_v6_16399_0_1,meis,99,False
3,dd_Smed_v6_19757_0_1,dd19757,76,False
3,dd_Smed_v6_18952_0_1,scratch,90,False
4,dd_Smed_v6_14115_0_1,dd14115,1,True
4,dd_Smed_v6_19890_0_1,dd19890,5,True
4,dd_Smed_v6_13343_0_1,dd13343,2,True
4,dd_Smed_v6_26877_0_1,dd26877,7,True
4,dd_Smed_v6_2946_0_1,dd2946,3,True
4,dd_Smed_v6_38342_0_1,dd38342,6,True
4,dd_Smed_v6_28804_0_1,dd28804,9,True
4,dd_Smed_v6_14712_0_1,dd14712,16,False
4,dd_Smed_v6_22331_0_1,dd22331,4,True
4,dd_Smed_v6_22163_0_1,dd22163,14,False
4,dd_Smed_v6_16472_0_1,dd16472,15,False
4,dd_Smed_v6_31784_0_1,dd31784,53,False
4,dd_Smed_v6_16955_0_1,dd16955,11,False
4,dd_Smed_v6_28888_0_1,dd28888,23,False
4,dd_Smed_v6_18207_0_1,dd18207,10,True
4,dd_Smed_v6_16007_0_1,dd16007,24,False
4,dd_Smed_v6_37930_0_1,dd37930,12,False
4,dd_Smed_v6_31217_0_1,dd31217,28,False
4,dd_Smed_v6_30562_0_1,dd30562,30,False
4,dd_Smed_v6_6626_0_1,dd6626,26,False
4,dd_Smed_v6_14824_0_1,dd14824,27,False
4,dd_Smed_v6_11930_0_1,dd11930,35,False
4,dd_Smed_v6_29211_0_1,dd29211,25,False
4,dd_Smed_v6_34144_0_1,dd34144,17,False
4,dd_Smed_v6_12170_0_1,dd12170,29,False
4,dd_Smed_v6_12722_0_1,dd12722,43,False
4,dd_Smed_v6_35379_0_1,dd35379,19,False
4,dd_Smed_v6_11150_0_1,dd11150,20,False
4,dd_Smed_v6_10320_0_1,dd10320,13,False
4,dd_Smed_v6_36829_0_1,dd36829,21,False
4,dd_Smed_v6_12010_0_1,dd12010,44,False
4,dd_Smed_v6_4048_0_1,dd4048,22,False
4,dd_Smed_v6_12317_0_1,dd12317,18,False
4,dd_Smed_v6_20282_0_1,dd20282,8,True
4,dd_Smed_v6_17324_0_1,dd17324,39,False
4,dd_Smed_v6_14213_0_1,dd14213,33,False
4,dd_Smed_v6_9774_0_1,Six1/2-2,42,False
4,dd_Smed_v6_18125_0_1,dd18125,40,False
4,dd_Smed_v6_13474_0_1,dd13474,81,False
4,dd_Smed_v6_9596_0_1,dd9596,37,False
4,dd_Smed_v6_15253_0_1,pitx,60,False
4,dd_Smed_v6_17476_0_1,dd17476,32,False
4,dd_Smed_v6_7227_0_1,dd7227,50,False
4,dd_Smed_v6_16646_0_1,dd16646,58,False
4,dd_Smed_v6_11893_0_1,dd11893,49,False
4,dd_Smed_v6_33456_0_1,dd33456,51,False
4,dd_Smed_v6_18422_0_1,dd18422,31,False
4,dd_Smed_v6_46523_0,dd46523,38,False
4,dd_Smed_v6_13704_0_1,ptf-4,34,False
4,dd_Smed_v6_33575_0_1,dd33575,52,False
4,dd_Smed_v6_16524_0_1,dd16524,57,False
4,dd_Smed_v6_9287_0_1,dd9287,56,False
4,dd_Smed_v6_14753_0_1,ascl-2,41,False
4,dd_Smed_v6_10911_0_1,dd10911,63,False
4,dd_Smed_v6_13898_0_1,nkx2-like,48,False
4,dd_Smed_v6_7033_0_1,dd7033,54,False
4,dd_Smed_v6_16466_0_1,dd16466,36,False
4,dd_Smed_v6_16124_0_1,runt-1,46,False
4,dd_Smed_v6_14633_0_1,otxA,47,False
4,dd_Smed_v6_37276_0_1,dd37276,45,False
4,dd_Smed_v6_52497_0_1,hmx-1,66,False
4,dd_Smed_v6_1399_0_1,dd1399,71,False
4,dd_Smed_v6_25769_0_1,dd25769,89,False
4,dd_Smed_v6_48430_0_1,ovo,55,False
4,dd_Smed_v6_19286_0_1,dd19286,82,False
4,dd_Smed_v6_15104_0_1,ap2,69,False
4,dd_Smed_v6_49988_0_1,dd49988,70,False
4,dd_Smed_v6_13056_0_1,tcf1,76,False
4,dd_Smed_v6_15555_0_1,pou4l-1,86,False
4,dd_Smed_v6_15144_0_1,lhx2/9,64,False
4,dd_Smed_v6_2442_0_1,dd2442,84,False
4,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),59,False
4,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",67,False
4,dd_Smed_v6_6114_0_1,dd6114,78,False
4,dd_Smed_v6_17731_0_1,sim,87,False
4,dd_Smed_v6_17726_0_1,Pax6A,65,False
4,dd_Smed_v6_38033_0_1,dd38033,68,False
4,dd_Smed_v6_9893_0_1,coe,75,False
4,dd_Smed_v6_18719_0_1,dd18719,62,False
4,dd_Smed_v6_14362_0_1,dd14362,74,False
4,dd_Smed_v6_17534_0_1,arh,61,False
4,dd_Smed_v6_12617_0_1,dd12617,73,False
4,dd_Smed_v6_58909_0_1,gata4/5/6-3,95,False
4,dd_Smed_v6_13215_0_1,soxB,92,False
4,dd_Smed_v6_17498_0_1,dd17498,77,False
4,dd_Smed_v6_15473_0_1,dd15473,72,False
4,dd_Smed_v6_10219_0_1,dd10219,93,False
4,dd_Smed_v6_13772_0_1,PROX-1,94,False
4,dd_Smed_v6_20755_0_1,dd20755,80,False
4,dd_Smed_v6_11935_0_1,dd11935,99,False
4,dd_Smed_v6_18972_0_1,dd18972,83,False
4,dd_Smed_v6_6470_0_1,tbx2/3b,85,False
4,dd_Smed_v6_9460_0_2,dd9460,96,False
4,dd_Smed_v6_6778_0_1,dd6778,98,False
4,dd_Smed_v6_14315_0_1,dd14937,91,False
4,dd_Smed_v6_8820_0_1,islet1,79,False
4,dd_Smed_v6_16399_0_1,meis,88,False
4,dd_Smed_v6_19757_0_1,dd19757,90,False
4,dd_Smed_v6_18952_0_1,scratch,97,False
5,dd_Smed_v6_14115_0_1,dd14115,2,True
5,dd_Smed_v6_19890_0_1,dd19890,1,True
5,dd_Smed_v6_13343_0_1,dd13343,8,True
5,dd_Smed_v6_26877_0_1,dd26877,4,True
5,dd_Smed_v6_2946_0_1,dd2946,3,True
5,dd_Smed_v6_38342_0_1,dd38342,6,True
5,dd_Smed_v6_28804_0_1,dd28804,5,True
5,dd_Smed_v6_14712_0_1,dd14712,20,False
5,dd_Smed_v6_22331_0_1,dd22331,15,False
5,dd_Smed_v6_22163_0_1,dd22163,17,False
5,dd_Smed_v6_16472_0_1,dd16472,31,False
5,dd_Smed_v6_31784_0_1,dd31784,10,True
5,dd_Smed_v6_16955_0_1,dd16955,57,False
5,dd_Smed_v6_28888_0_1,dd28888,9,True
5,dd_Smed_v6_18207_0_1,dd18207,14,False
5,dd_Smed_v6_16007_0_1,dd16007,12,False
5,dd_Smed_v6_37930_0_1,dd37930,21,False
5,dd_Smed_v6_31217_0_1,dd31217,48,False
5,dd_Smed_v6_30562_0_1,dd30562,11,False
5,dd_Smed_v6_6626_0_1,dd6626,26,False
5,dd_Smed_v6_14824_0_1,dd14824,18,False
5,dd_Smed_v6_11930_0_1,dd11930,36,False
5,dd_Smed_v6_29211_0_1,dd29211,7,True
5,dd_Smed_v6_34144_0_1,dd34144,23,False
5,dd_Smed_v6_12170_0_1,dd12170,41,False
5,dd_Smed_v6_12722_0_1,dd12722,27,False
5,dd_Smed_v6_35379_0_1,dd35379,13,False
5,dd_Smed_v6_11150_0_1,dd11150,29,False
5,dd_Smed_v6_10320_0_1,dd10320,45,False
5,dd_Smed_v6_36829_0_1,dd36829,22,False
5,dd_Smed_v6_12010_0_1,dd12010,16,False
5,dd_Smed_v6_4048_0_1,dd4048,24,False
5,dd_Smed_v6_12317_0_1,dd12317,32,False
5,dd_Smed_v6_20282_0_1,dd20282,30,False
5,dd_Smed_v6_17324_0_1,dd17324,25,False
5,dd_Smed_v6_14213_0_1,dd14213,28,False
5,dd_Smed_v6_9774_0_1,Six1/2-2,56,False
5,dd_Smed_v6_18125_0_1,dd18125,19,False
5,dd_Smed_v6_13474_0_1,dd13474,61,False
5,dd_Smed_v6_9596_0_1,dd9596,51,False
5,dd_Smed_v6_15253_0_1,pitx,34,False
5,dd_Smed_v6_17476_0_1,dd17476,52,False
5,dd_Smed_v6_7227_0_1,dd7227,43,False
5,dd_Smed_v6_16646_0_1,dd16646,37,False
5,dd_Smed_v6_11893_0_1,dd11893,65,False
5,dd_Smed_v6_33456_0_1,dd33456,46,False
5,dd_Smed_v6_18422_0_1,dd18422,44,False
5,dd_Smed_v6_46523_0,dd46523,35,False
5,dd_Smed_v6_13704_0_1,ptf-4,53,False
5,dd_Smed_v6_33575_0_1,dd33575,38,False
5,dd_Smed_v6_16524_0_1,dd16524,77,False
5,dd_Smed_v6_9287_0_1,dd9287,33,False
5,dd_Smed_v6_14753_0_1,ascl-2,84,False
5,dd_Smed_v6_10911_0_1,dd10911,80,False
5,dd_Smed_v6_13898_0_1,nkx2-like,49,False
5,dd_Smed_v6_7033_0_1,dd7033,69,False
5,dd_Smed_v6_16466_0_1,dd16466,47,False
5,dd_Smed_v6_16124_0_1,runt-1,54,False
5,dd_Smed_v6_14633_0_1,otxA,89,False
5,dd_Smed_v6_37276_0_1,dd37276,72,False
5,dd_Smed_v6_52497_0_1,hmx-1,74,False
5,dd_Smed_v6_1399_0_1,dd1399,76,False
5,dd_Smed_v6_25769_0_1,dd25769,42,False
5,dd_Smed_v6_48430_0_1,ovo,39,False
5,dd_Smed_v6_19286_0_1,dd19286,50,False
5,dd_Smed_v6_15104_0_1,ap2,62,False
5,dd_Smed_v6_49988_0_1,dd49988,81,False
5,dd_Smed_v6_13056_0_1,tcf1,59,False
5,dd_Smed_v6_15555_0_1,pou4l-1,67,False
5,dd_Smed_v6_15144_0_1,lhx2/9,73,False
5,dd_Smed_v6_2442_0_1,dd2442,78,False
5,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),55,False
5,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",58,False
5,dd_Smed_v6_6114_0_1,dd6114,70,False
5,dd_Smed_v6_17731_0_1,sim,85,False
5,dd_Smed_v6_17726_0_1,Pax6A,96,False
5,dd_Smed_v6_38033_0_1,dd38033,86,False
5,dd_Smed_v6_9893_0_1,coe,87,False
5,dd_Smed_v6_18719_0_1,dd18719,90,False
5,dd_Smed_v6_14362_0_1,dd14362,99,False
5,dd_Smed_v6_17534_0_1,arh,63,False
5,dd_Smed_v6_12617_0_1,dd12617,40,False
5,dd_Smed_v6_58909_0_1,gata4/5/6-3,71,False
5,dd_Smed_v6_13215_0_1,soxB,92,False
5,dd_Smed_v6_17498_0_1,dd17498,97,False
5,dd_Smed_v6_15473_0_1,dd15473,68,False
5,dd_Smed_v6_10219_0_1,dd10219,60,False
5,dd_Smed_v6_13772_0_1,PROX-1,91,False
5,dd_Smed_v6_20755_0_1,dd20755,79,False
5,dd_Smed_v6_11935_0_1,dd11935,83,False
5,dd_Smed_v6_18972_0_1,dd18972,82,False
5,dd_Smed_v6_6470_0_1,tbx2/3b,98,False
5,dd_Smed_v6_9460_0_2,dd9460,88,False
5,dd_Smed_v6_6778_0_1,dd6778,66,False
5,dd_Smed_v6_14315_0_1,dd14937,93,False
5,dd_Smed_v6_8820_0_1,islet1,94,False
5,dd_Smed_v6_16399_0_1,meis,64,False
5,dd_Smed_v6_19757_0_1,dd19757,75,False
5,dd_Smed_v6_18952_0_1,scratch,95,False
6,dd_Smed_v6_14115_0_1,dd14115,1,True
6,dd_Smed_v6_19890_0_1,dd19890,3,True
6,dd_Smed_v6_13343_0_1,dd13343,2,True
6,dd_Smed_v6_26877_0_1,dd26877,4,True
6,dd_Smed_v6_2946_0_1,dd2946,6,True
6,dd_Smed_v6_38342_0_1,dd38342,11,False
6,dd_Smed_v6_28804_0_1,dd28804,5,True
6,dd_Smed_v6_14712_0_1,dd14712,14,False
6,dd_Smed_v6_22331_0_1,dd22331,9,True
6,dd_Smed_v6_22163_0_1,dd22163,16,False
6,dd_Smed_v6_16472_0_1,dd16472,21,False
6,dd_Smed_v6_31784_0_1,dd31784,18,False
6,dd_Smed_v6_16955_0_1,dd16955,10,True
6,dd_Smed_v6_28888_0_1,dd28888,7,True
6,dd_Smed_v6_18207_0_1,dd18207,17,False
6,dd_Smed_v6_16007_0_1,dd16007,13,False
6,dd_Smed_v6_37930_0_1,dd37930,23,False
6,dd_Smed_v6_31217_0_1,dd31217,8,True
6,dd_Smed_v6_30562_0_1,dd30562,25,False
6,dd_Smed_v6_6626_0_1,dd6626,33,False
6,dd_Smed_v6_14824_0_1,dd14824,44,False
6,dd_Smed_v6_11930_0_1,dd11930,15,False
6,dd_Smed_v6_29211_0_1,dd29211,12,False
6,dd_Smed_v6_34144_0_1,dd34144,29,False
6,dd_Smed_v6_12170_0_1,dd12170,46,False
6,dd_Smed_v6_12722_0_1,dd12722,53,False
6,dd_Smed_v6_35379_0_1,dd35379,26,False
6,dd_Smed_v6_11150_0_1,dd11150,32,False
6,dd_Smed_v6_10320_0_1,dd10320,34,False
6,dd_Smed_v6_36829_0_1,dd36829,31,False
6,dd_Smed_v6_12010_0_1,dd12010,30,False
6,dd_Smed_v6_4048_0_1,dd4048,19,False
6,dd_Smed_v6_12317_0_1,dd12317,20,False
6,dd_Smed_v6_20282_0_1,dd20282,54,False
6,dd_Smed_v6_17324_0_1,dd17324,43,False
6,dd_Smed_v6_14213_0_1,dd14213,41,False
6,dd_Smed_v6_9774_0_1,Six1/2-2,49,False
6,dd_Smed_v6_18125_0_1,dd18125,36,False
6,dd_Smed_v6_13474_0_1,dd13474,55,False
6,dd_Smed_v6_9596_0_1,dd9596,47,False
6,dd_Smed_v6_15253_0_1,pitx,35,False
6,dd_Smed_v6_17476_0_1,dd17476,28,False
6,dd_Smed_v6_7227_0_1,dd7227,24,False
6,dd_Smed_v6_16646_0_1,dd16646,61,False
6,dd_Smed_v6_11893_0_1,dd11893,22,False
6,dd_Smed_v6_33456_0_1,dd33456,48,False
6,dd_Smed_v6_18422_0_1,dd18422,51,False
6,dd_Smed_v6_46523_0,dd46523,40,False
6,dd_Smed_v6_13704_0_1,ptf-4,60,False
6,dd_Smed_v6_33575_0_1,dd33575,63,False
6,dd_Smed_v6_16524_0_1,dd16524,50,False
6,dd_Smed_v6_9287_0_1,dd9287,39,False
6,dd_Smed_v6_14753_0_1,ascl-2,27,False
6,dd_Smed_v6_10911_0_1,dd10911,37,False
6,dd_Smed_v6_13898_0_1,nkx2-like,71,False
6,dd_Smed_v6_7033_0_1,dd7033,38,False
6,dd_Smed_v6_16466_0_1,dd16466,42,False
6,dd_Smed_v6_16124_0_1,runt-1,69,False
6,dd_Smed_v6_14633_0_1,otxA,78,False
6,dd_Smed_v6_37276_0_1,dd37276,66,False
6,dd_Smed_v6_52497_0_1,hmx-1,67,False
6,dd_Smed_v6_1399_0_1,dd1399,77,False
6,dd_Smed_v6_25769_0_1,dd25769,68,False
6,dd_Smed_v6_48430_0_1,ovo,52,False
6,dd_Smed_v6_19286_0_1,dd19286,56,False
6,dd_Smed_v6_15104_0_1,ap2,74,False
6,dd_Smed_v6_49988_0_1,dd49988,45,False
6,dd_Smed_v6_13056_0_1,tcf1,75,False
6,dd_Smed_v6_15555_0_1,pou4l-1,58,False
6,dd_Smed_v6_15144_0_1,lhx2/9,87,False
6,dd_Smed_v6_2442_0_1,dd2442,57,False
6,dd_Smed_v6_8104_0_1,soxB1-2 (not deposited),88,False
6,dd_Smed_v6_10038_0_1,"Schmidtea mediterranea Zeb-1 mRNA, complete cds",81,False
6,dd_Smed_v6_6114_0_1,dd6114,62,False
6,dd_Smed_v6_17731_0_1,sim,70,False
6,dd_Smed_v6_17726_0_1,Pax6A,76,False
6,dd_Smed_v6_38033_0_1,dd38033,73,False
6,dd_Smed_v6_9893_0_1,coe,64,False
6,dd_Smed_v6_18719_0_1,dd18719,79,False
6,dd_Smed_v6_14362_0_1,dd14362,90,False
6,dd_Smed_v6_17534_0_1,arh,72,False
6,dd_Smed_v6_12617_0_1,dd12617,83,False
6,dd_Smed_v6_58909_0_1,gata4/5/6-3,80,False
6,dd_Smed_v6_13215_0_1,soxB,86,False
6,dd_Smed_v6_17498_0_1,dd17498,59,False
6,dd_Smed_v6_15473_0_1,dd15473,89,False
6,dd_Smed_v6_10219_0_1,dd10219,99,False
6,dd_Smed_v6_13772_0_1,PROX-1,96,False
6,dd_Smed_v6_20755_0_1,dd20755,65,False
6,dd_Smed_v6_11935_0_1,dd11935,92,False
6,dd_Smed_v6_18972_0_1,dd18972,85,False
6,dd_Smed_v6_6470_0_1,tbx2/3b,82,False
6,dd_Smed_v6_9460_0_2,dd9460,98,False
6,dd_Smed_v6_6778_0_1,dd6778,95,False
6,dd_Smed_v6_14315_0_1,dd14937,84,False
6,dd_Smed_v6_8820_0_1,islet1,93,False
6,dd_Smed_v6_16399_0_1,meis,91,False
6,dd_Smed_v6_19757_0_1,dd19757,97,False
6,dd_Smed_v6_18952_0_1,scratch,94,False
7,dd_Smed_v6_14115_0_1,dd14115,1,True
7,dd_Smed_v6_19890_0_1,dd19890,4,True
7,dd_Smed_v6_13343_0_1,dd13343,14,False
7,dd_Smed_v6_26877_0_1,dd26877,2,True
7,dd_Smed_v6_2946_0_1,dd2946,3,True
7,dd_Smed_v6_38342_0_1,dd38342,9,True
7,dd_Smed_v6_28804_0_1,dd28804,27,False
7,dd_Smed_v6_14712_0_1,dd14712,6,True
7,dd_Smed_v6_22331_0_1,dd22331,5,True
7,dd_Smed_v6_22163_0_1,dd22163,12,False
7,dd_Smed_v6_16472_0_1,dd16472,11,False
7,dd_Smed_v6_31784_0_1,dd31784,19,False
7,dd_Smed_v6_16955_0_1,dd16955,8,True
7,dd_Smed_v6_28888_0_1,dd28888,34,False
7,dd_Smed_v6_18207_0_1,dd18207,20,False
7,dd_Smed_v6_16007_0_1,dd16007,17,False
7,dd_Smed_v6_37930_0_1,dd37930,16,False
7,dd_Smed_v6_31217_0_1,dd31217,10,True
7,dd_Smed_v6_30562_0_1,dd30562,7,True
7,dd_Smed_v6_6626_0_1,dd6626,24,False
7,dd_Smed_v6_14824_0_1,dd14824,31,False
7,dd_Smed_v6_11930_0_1,dd11930,30,False
7,dd_Smed_v6_29211_0_1,dd29211,25,False
7,dd_Smed_v6_34144_0_1,dd34144,39,False
7,dd_Smed_v6_12170_0_1,dd12170,13,False
7,dd_Smed_v6_12722_0_1,dd12722,49,False
7,dd_Smed_v6_35379_0_1,dd35379,15,False
7,dd_Smed_v6_11150_0_1,dd11150,26,False
7,dd_Smed_v6_10320_0_1,dd10320,53,False
7,dd_Smed_v6_36829_0_1,dd36829,21,False
7,dd_Smed_v6_12010_0_1,dd12010,29,False
7,dd_Smed_v6_4048_0_1,dd4048,36,False
7,dd_Smed_v6_12317_0_1,dd12317,42,False
7,dd_Smed_v6_20282_0_1,dd20282,33,False
7,dd_Smed_v6_17324_0_1,dd17324,44,False
7,dd_Smed_v6_14213_0_1,dd14213,23,False
7,dd_Smed_v6_9774_0_1,Six1/2-2,55,False
7,dd_Smed_v6_18125_0_1,dd18125,32,False
7,dd_Smed_v6_13474_0_1,dd13474,43,False
7,dd_Smed_v6_9596_0_1,dd9596,47,False
7,dd_Smed_v6_15253_0_1,pitx,40,False
7,dd_Smed_v6_17476_0_1,dd17476,41,False
7,dd_Smed_v6_7227_0_1,dd7227,45,False
7,dd_Smed_v6_16646_0_1,dd16646,61,False
7,dd_Smed_v6_11893_0_1,dd11893,48,False
7,dd_Smed_v6_33456_0_1,dd33456,52,False
7,dd_Smed_v6_18422_0_1,dd18422,18,False
7,dd_Smed_v6_46523_0,dd46523,56,False
7,dd_Smed_v6_13704_0_1,ptf-4,37,False
7,dd_Smed_v6_33575_0_1,dd33575,38,False
7,dd_Smed_v6_16524_0_1,dd16524,28,False
7,dd_Smed_v6_9287_0_1,dd9287,22,False
7,dd_Smed_v6_14753_0_1,ascl-2,46,False
7,dd_Smed_v6_10911_0_1,dd10911,60,False
7,dd_Smed_v6_13898_0_1,nkx2-like,50,False
7,dd_Smed_v6_7033_0_1,dd7033,72,False
7,dd_Smed_v6_16466_0_1,dd16466,62,False
7,dd_Smed_v6_16124_0_1,runt-1,51,False
7,dd_Smed_v6_14633_0_1,otxA,70,False
7,dd_Smed_v6_37276_0_1,dd37276,57,False
7,dd_Smed_v6_52497_0_1,hmx-1,58,False
